batter,avg_total_runs,avg_strike_rate,avg_runs_vs_team,avg_runs_at_stadium,Chennai Super Kings,Deccan Chargers,Delhi Capitals,Delhi Daredevils,Gujarat Lions,Gujarat Titans,Kings XI Punjab,Kochi Tuskers Kerala,Kolkata Knight Riders,Lucknow Super Giants,Mumbai Indians,Pune Warriors,Punjab Kings,Rajasthan Royals,Rising Pune Supergiant,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bengaluru,Sunrisers Hyderabad
A Ashish Reddy,15.0,141.66666666666666,12.208333333333332,14.445454545454549,15.0,0.0,0.0,12.0,0.0,0.0,12.333333333333334,0.0,8.5,0.0,13.5,13.0,0.0,12.333333333333334,0.0,0.0,11.0,0.0,0.0
A Badoni,33.666666666666664,141.77944862155388,18.25333333333333,19.683566433566437,33.666666666666664,0.0,22.25,0.0,0.0,22.2,0.0,0.0,21.0,0.0,10.75,0.0,15.0,5.0,0.0,0.0,15.666666666666666,0.0,37.0
A Chandila,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
A Chopra,17.5,75.5,7.1,10.416666666666668,0.0,17.5,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
A Choudhary,15.0,125.0,8.333333333333334,7.75,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
A Dananjaya,4.0,80.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Flintoff,16.0,88.88888888888889,20.666666666666668,20.666666666666668,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
A Kamboj,2.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Kumble,1.5,110.0,2.847222222222222,2.242424242424242,1.5,1.3333333333333333,0.0,1.0,0.0,0.0,2.25,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
A Manohar,12.0,100.0,14.833333333333334,11.038888888888888,12.0,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,8.0,9.0,22.0,0.0,0.0,23.666666666666668,0.0,0.0,0.0,0.0,17.5
A Mishra,7.25,109.58198051948052,7.006593406593407,7.494386446886447,7.25,1.5,0.0,11.0,8.0,0.0,4.5,0.0,7.75,0.0,8.8,15.0,0.0,4.285714285714286,13.0,0.0,9.0,0.0,1.0
A Mithun,11.0,137.5,5.875,6.3,11.0,0.0,0.0,2.5,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Mukund,9.5,43.18181818181818,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0
A Nehra,0.5,25.0,3.855555555555556,2.7962962962962963,0.5,22.0,0.0,1.0,0.0,0.0,1.2,0.0,0.5,0.0,0.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
A Nortje,0.5,7.142857142857142,5.0625,4.472222222222222,0.5,0.0,0.0,0.0,0.0,3.5,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.5
A Raghuvanshi,24.0,133.33333333333331,23.916666666666668,27.266666666666666,24.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,13.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0
A Singh,1.0,50.0,0.375,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Symonds,32.75,105.89805097451274,24.827777777777776,30.06851851851852,32.75,26.0,0.0,28.333333333333332,0.0,0.0,25.666666666666668,0.0,25.0,0.0,11.0,9.5,0.0,40.2,0.0,0.0,25.0,0.0,0.0
A Tomar,4.0,50.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Uniyal,4.0,66.66666666666666,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Zampa,1.0,100.0,3.0,2.625,1.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
AA Bilakhia,12.0,85.71428571428571,10.125,7.4,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,11.0,0.0,0.0
AA Chavan,7.0,116.66666666666669,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA Jhunjhunwala,6.333333333333333,152.77777777777774,16.547619047619047,11.983333333333334,6.333333333333333,11.0,0.0,19.666666666666668,0.0,0.0,9.5,0.0,45.0,0.0,15.333333333333334,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
AA Kulkarni,9.0,128.57142857142858,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA Noffke,9.0,75.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB Agarkar,7.666666666666668,115.02645502645504,10.273809523809524,11.516666666666666,7.666666666666667,7.5,0.0,28.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,9.75,0.0,0.0,6.0,0.0,0.0
AB Barath,7.0,70.0,14.0,14.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB Dinda,2.0,100.0,2.0729166666666665,1.375,2.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,2.3333333333333335,0.0,0.0
AB McDonald,8.0,114.28571428571428,14.833333333333334,13.375,8.0,0.0,0.0,15.0,0.0,0.0,8.5,0.0,0.0,0.0,33.0,0.0,0.0,14.0,0.0,0.0,10.5,0.0,0.0
AB de Villiers,21.28,107.02267839687194,32.2627891573296,31.820061771835167,21.28,21.857142857142858,29.833333333333332,45.44444444444444,58.25,0.0,33.80952380952381,54.0,24.857142857142858,0.0,32.958333333333336,29.8,13.0,32.6,16.0,42.0,28.75,0.0,31.764705882352942
AC Blizzard,1.0,14.285714285714285,16.916666666666668,12.133333333333333,0.0,1.0,0.0,18.5,0.0,0.0,15.0,0.0,51.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
AC Gilchrist,25.5,117.34459459459458,25.887741046831955,23.32910628019324,25.5,56.0,0.0,26.75,0.0,0.0,23.5,9.0,24.636363636363637,0.0,26.0,8.333333333333334,0.0,25.5,0.0,0.0,33.54545454545455,0.0,26.0
AC Thomas,1.0,50.0,5.0,3.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
AC Voges,20.0,105.26315789473684,26.416666666666668,24.9,20.0,0.0,0.0,15.0,0.0,0.0,45.0,0.0,22.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
AD Hales,2.0,22.22222222222222,24.375,24.6,2.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,21.0,0.0,0.0
AD Mascarenhas,8.0,100.0,6.125,6.481481481481482,8.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,12.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
AD Mathews,27.0,84.78869808793083,19.82698412698413,20.152210884353742,27.0,34.5,0.0,26.5,0.0,0.0,11.4,0.0,25.2,0.0,10.2,0.0,0.0,16.0,0.0,0.0,9.142857142857142,0.0,18.5
AD Nath,24.0,120.0,10.1875,8.75,24.0,0.0,19.0,0.0,0.0,0.0,1.5,0.0,13.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,5.0
AD Russell,24.692307692307693,135.0384156905896,23.444263474620616,22.821626984126983,24.692307692307693,0.0,34.0,26.75,0.0,27.666666666666668,31.375,0.0,4.0,17.25,17.0,0.0,36.2,16.666666666666668,0.0,17.0,28.285714285714285,27.0,20.333333333333332
AF Milne,15.0,88.23529411764706,3.9,3.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
AG Murtaza,3.0,60.0,3.333333333333333,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0
AG Paunikar,20.0,105.26315789473684,9.25,13.22222222222222,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Finch,19.25,105.69723151244892,22.40511988011988,25.85419047619048,19.25,0.0,8.0,35.5,0.0,0.0,24.3,0.0,24.23076923076923,14.0,26.8,25.0,0.0,22.5,23.0,50.0,21.818181818181817,0.0,19.272727272727273
AJ Hosein,16.0,145.45454545454547,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Turner,0.0,0.0,4.3,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
AJ Tye,1.5,37.5,8.203703703703704,5.2407407407407405,1.5,0.0,6.0,3.0,0.0,0.0,22.0,0.0,7.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,4.333333333333333,0.0,4.0
AK Markram,24.8,137.23073073073073,22.57142857142857,22.056597222222223,24.8,0.0,13.5,0.0,0.0,23.75,0.0,0.0,35.285714285714285,13.333333333333334,24.2,0.0,24.75,22.5,0.0,0.0,19.666666666666668,19.5,27.0
AL Menaria,11.5,71.05392156862746,18.13888888888889,18.80555555555556,11.5,21.0,0.0,8.333333333333334,0.0,0.0,22.666666666666668,31.0,22.25,0.0,15.0,23.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0
AM Nayar,18.375,101.696047008547,12.648333333333332,13.507142857142858,18.375,16.5,0.0,8.4,0.0,0.0,15.666666666666666,0.0,4.333333333333333,0.0,10.333333333333334,18.0,0.0,15.333333333333334,0.0,0.0,11.875,0.0,7.666666666666667
AM Rahane,19.8125,102.76681855725974,23.867876765679533,23.112051978228447,19.8125,16.666666666666668,36.2,42.3125,19.5,14.25,26.764705882352942,8.0,25.681818181818183,18.5,28.48,34.6,16.666666666666668,11.8,0.0,0.0,32.61904761904762,30.0,23.9
AN Ahmed,4.0,225.0,6.4,5.625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0
AN Ghosh,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
AP Dole,4.0,100.0,17.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP Majumdar,17.0,77.27272727272727,22.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,31.0,0.0,0.0
AP Tare,7.8,80.21052631578947,10.096666666666666,11.91170634920635,7.8,0.0,0.0,13.0,0.0,0.0,11.25,0.0,8.5,0.0,0.0,0.0,0.0,30.75,0.0,8.0,14.666666666666666,0.0,7.0
AR Bawne,12.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR Patel,11.285714285714286,116.06915933528838,17.835538317891256,13.978038194444444,11.285714285714286,0.0,0.0,24.666666666666668,10.0,34.25,3.5,0.0,9.529411764705882,24.0,16.0,0.0,13.0,9.916666666666666,23.0,1.0,14.76923076923077,57.0,15.615384615384615
AS Joseph,0.0,0.0,5.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
AS Rajpoot,2.0,50.0,4.133333333333333,3.7142857142857135,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
AS Raut,9.333333333333334,108.57142857142856,13.071428571428571,11.55,9.333333333333334,12.333333333333334,0.0,11.0,0.0,0.0,9.0,0.0,11.333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
AS Roy,3.0,100.0,4.333333333333333,4.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,13.0
AS Yadav,0.0,0.0,8.7,7.333333333333333,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.5,0.0,0.0
AT Carey,4.0,57.14285714285714,10.666666666666666,10.666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
AT Rayudu,18.823529411764707,105.84006250027922,23.67102720717917,25.87753710575139,18.823529411764707,18.0,20.22222222222222,27.9375,20.0,23.5,21.0,53.0,21.285714285714285,27.0,24.142857142857142,18.4,23.75,18.85,7.333333333333333,22.0,30.333333333333332,0.0,30.5
AU Rashid,4.0,133.33333333333331,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
AUK Pathan,14.0,233.3333333333333,6.6,8.625,14.0,4.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdul Basith,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Abdul Samad,15.0,122.4867724867725,14.193073593073592,14.783333333333331,15.0,0.0,22.8,0.0,0.0,16.5,7.5,0.0,17.857142857142858,19.333333333333332,8.2,0.0,12.333333333333334,12.6,0.0,0.0,0.5,23.5,0.0
Abdur Razzak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abhishek Sharma,31.375,151.91862535612535,24.109487734487736,23.975925925925928,31.375,0.0,19.0,0.0,0.0,35.25,8.5,0.0,14.666666666666666,31.666666666666668,16.22222222222222,0.0,39.0,18.166666666666668,0.0,0.0,18.857142857142858,32.5,0.0
Abishek Porel,9.0,128.57142857142858,22.75,18.55555555555556,9.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,9.0,58.0,26.0,0.0,32.0,27.0,0.0,0.0,5.0,2.0,42.0
Akash Deep,0.0,0.0,6.333333333333333,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akash Madhwal,4.0,80.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Aman Hakim Khan,4.5,51.81818181818181,10.928571428571429,13.107142857142858,4.5,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,4.5
Anirudh Singh,0.0,0.0,15.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,40.0,0.0,0.0
Ankit Sharma,15.0,99.53703703703702,8.25,9.25,15.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ankit Soni,7.0,350.0,2.333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anmolpreet Singh,8.0,57.14285714285713,13.766666666666666,14.8125,8.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0
Anuj Rawat,30.0,129.80769230769232,17.962962962962965,17.78030303030303,30.0,0.0,7.666666666666667,0.0,0.0,23.0,0.0,0.0,1.0,8.0,36.0,0.0,16.0,27.5,0.0,0.0,0.0,0.0,12.5
Anureet Singh,10.0,50.0,4.5,5.142857142857143,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
Arjun Tendulkar,13.0,144.44444444444443,13.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arshad Khan,1.5,50.0,13.875,19.0,1.5,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Arshad Khan (2),5.0,125.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arshdeep Singh,5.5,59.803921568627445,3.555555555555556,2.055555555555556,0.0,0.0,5.5,0.0,0.0,10.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333
Ashutosh Sharma,3.0,30.0,21.75,17.5,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,24.0,0.0,0.0,0.0,8.0,17.5
Atharva Taide,13.0,76.47058823529412,28.142857142857142,25.0,13.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,46.0
Avesh Khan,7.0,233.3333333333333,4.928571428571429,4.25,0.0,0.0,7.0,0.0,0.0,12.0,4.0,0.0,5.0,0.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0
Azhar Mahmood,11.666666666666666,127.10622710622712,15.537037037037036,15.75,11.666666666666666,22.5,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,17.666666666666668,0.0,0.0,32.0,0.0,4.0
Azmatullah Omarzai,11.0,100.0,10.5,10.5,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
B Akhil,2.6666666666666665,50.793650793650784,8.444444444444445,8.5625,2.6666666666666665,27.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
B Chipli,11.666666666666664,97.03703703703702,16.241666666666667,13.952380952380953,11.666666666666666,10.0,0.0,8.25,0.0,0.0,14.0,4.0,30.0,0.0,4.5,13.0,0.0,6.0,0.0,0.0,61.0,0.0,0.0
B Indrajith,6.0,75.0,7.0,5.25,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
B Kumar,7.8,84.63589743589743,6.2365079365079366,4.60200138026225,7.8,4.0,4.0,7.0,0.0,27.0,4.5,0.0,3.9285714285714284,1.5,3.5,0.0,3.3333333333333335,4.5,0.0,11.0,3.2222222222222223,13.0,1.5
B Laughlin,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B Lee,6.0,85.71428571428571,6.1875,6.173076923076923,6.0,7.0,0.0,6.75,0.0,0.0,0.0,1.0,7.0,0.0,7.25,0.0,0.0,10.0,0.0,0.0,4.5,0.0,0.0
B Sai Sudharsan,64.5,159.27170868347338,39.22666666666667,33.375,64.5,0.0,46.333333333333336,0.0,0.0,0.0,0.0,0.0,53.0,31.0,34.0,0.0,36.6,27.5,0.0,0.0,20.0,45.0,34.333333333333336
B Stanlake,5.0,250.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B Sumanth,16.0,84.21052631578947,8.75,8.75,16.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
BA Bhatt,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA Stokes,29.8,145.78359262569788,20.704166666666666,23.15,29.8,0.0,24.5,13.0,64.0,7.0,26.4,0.0,12.5,8.0,37.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,15.0
BAW Mendis,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
BB McCullum,26.11111111111111,106.33052611500888,28.19119988807489,22.6475974025974,26.11111111111111,7.2,0.0,20.333333333333332,0.0,0.0,21.307692307692307,0.0,28.583333333333332,0.0,29.6875,27.666666666666668,0.0,15.9,47.0,46.0,37.93333333333333,0.0,30.571428571428573
BB Samantray,5.0,41.66666666666667,13.2,13.055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,19.5,0.0,34.5,0.0,0.0,2.0,0.0,0.0
BB Sran,0.5,50.0,1.375,1.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
BCJ Cutting,2.5,62.5,13.314814814814817,14.444444444444445,0.0,0.0,2.5,22.5,8.0,0.0,11.0,0.0,13.0,0.0,20.0,0.0,0.0,11.5,0.0,0.0,22.333333333333332,0.0,9.0
BE Hendricks,1.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BJ Haddin,18.0,163.63636363636363,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
BJ Hodge,23.25,91.30140692640693,22.19309523809524,25.86,23.25,28.0,0.0,12.714285714285714,0.0,0.0,23.5,0.0,27.8,0.0,32.75,19.75,0.0,14.833333333333334,0.0,0.0,18.333333333333332,0.0,21.0
BJ Rohrer,4.0,66.66666666666666,26.666666666666668,25.928571428571427,4.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,10.0,0.0,0.0,10.0,0.0,64.0,0.0,0.0,23.0,0.0,0.0
BMAJ Mendis,12.0,70.58823529411765,7.666666666666667,7.666666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
BR Dunk,5.0,125.0,13.333333333333334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0
BR Sharath,2.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basil Thampi,1.0,100.0,4.916666666666667,4.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0
Bipul Sharma,7.0,140.0,11.9,10.95,7.0,8.0,0.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0,3.5,35.0,0.0,9.5,8.0,5.0,5.0,0.0,0.0
C Green,18.5,132.72727272727272,24.62962962962963,23.01515151515152,18.5,0.0,24.5,0.0,0.0,16.75,0.0,0.0,13.333333333333334,18.0,0.0,0.0,34.75,25.333333333333332,0.0,0.0,3.5,0.0,67.0
C Madan,15.0,71.42857142857143,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Munro,26.5,137.5,14.5,18.416666666666668,26.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
C Nanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Sakariya,0.0,0.0,3.1666666666666665,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
C de Grandhomme,7.666666666666667,107.93650793650794,13.38888888888889,12.375,7.666666666666667,0.0,0.0,2.0,0.0,0.0,11.0,0.0,11.0,0.0,13.5,0.0,0.0,2.0,36.0,0.0,15.5,0.0,21.833333333333332
CA Ingram,3.333333333333333,59.44444444444445,13.729166666666668,16.46938775510204,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,28.5,0.0,12.0,0.0,24.0,13.0,0.0,7.5,0.0,0.0,16.5,0.0,5.0
CA Lynn,29.0,123.05424528301889,35.282407407407405,36.645833333333336,29.0,0.0,20.0,18.0,93.0,0.0,42.333333333333336,0.0,0.0,0.0,25.625,0.0,0.0,19.833333333333332,0.0,0.0,33.75,0.0,36.0
CA Pujara,5.0,56.66666666666666,19.74074074074074,18.871794871794872,5.0,17.333333333333332,0.0,11.666666666666666,0.0,0.0,35.0,0.0,6.333333333333333,0.0,19.0,0.0,0.0,38.0,0.0,0.0,10.333333333333334,0.0,35.0
CH Gayle,26.33333333333333,99.14440507319765,36.52764238520073,31.62763098969996,26.333333333333332,16.75,30.5,29.46153846153846,25.0,0.0,49.8125,44.0,36.8421052631579,0.0,35.75,76.6,0.0,32.470588235294116,0.0,0.0,44.714285714285715,0.0,26.625
